"url","gsc_reason","last_crawled","url_type","current_local_source_expected_route","current_live_production_status","redirect_chain","redirect_hops","final_destination","final_status","robots_allowed","meta_robots","x_robots_tag","declared_canonical","expected_canonical","in_live_sitemap","in_local_sitemap","internal_links_pointing_to_url","live_content_type","live_title","live_h1","local_canonical","local_meta_robots","local_title","local_h1","should_index","required_action","confidence","fetch_error"
"https://sashabd.com/products/accessories/power-supply/","Page with redirect","2026-08-03","LEGACY URL","out/products/accessories/power-supply/index.html","301","https://sashabd.com/products/accessories/power-supply/ [301] -> https://sashabd.com/led-display/accessories/power-supply/ | https://sashabd.com/led-display/accessories/power-supply/ [200]","1","https://sashabd.com/led-display/accessories/power-supply/","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/led-display/accessories/power-supply/","https://sashabd.com/led-display/","false","false","0","text/html","LED Display Power Supply | Sasha Corporation","LED Display Power Supply","https://sashabd.com/led-display/","noindex, follow","Products | Sasha Corporation","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/products/indoor/","Page with redirect","2026-08-03","LEGACY URL","out/products/indoor/index.html","301","https://sashabd.com/products/indoor/ [301] -> https://sashabd.com/led-display/indoor-led/ | https://sashabd.com/led-display/indoor-led/ [200]","1","https://sashabd.com/led-display/indoor-led/","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/led-display/indoor-led/","https://sashabd.com/led-display/","false","false","0","text/html","Indoor LED Display Price in Bangladesh | Installation","Indoor LED Display Price in Bangladesh 2026","https://sashabd.com/led-display/","noindex, follow","Products | Sasha Corporation","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/led-display/price-guide-bangladesh/","Page with redirect","2026-08-03","LEGACY URL","out/led-display/price-guide-bangladesh/index.html","301","https://sashabd.com/led-display/price-guide-bangladesh/ [301] -> https://sashabd.com/led-display/ | https://sashabd.com/led-display/ [200]","1","https://sashabd.com/led-display/","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/led-display/","","false","false","0","text/html","LED Display Price in Bangladesh 2026","LED Display Price in Bangladesh 2026","","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","LED Display | Bangladesh","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/led-display/price-guide/","Page with redirect","2026-08-03","LEGACY URL","out/led-display/price-guide/index.html","301","https://sashabd.com/led-display/price-guide/ [301] -> https://sashabd.com/led-display/ | https://sashabd.com/led-display/ [200]","1","https://sashabd.com/led-display/","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/led-display/","","false","false","0","text/html","LED Display Price in Bangladesh 2026","LED Display Price in Bangladesh 2026","","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","LED Display | Bangladesh","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/products/","Page with redirect","2026-08-03","LEGACY URL","out/products/index.html","301","https://sashabd.com/products/ [301] -> https://sashabd.com/led-display/ | https://sashabd.com/led-display/ [200]","1","https://sashabd.com/led-display/","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/led-display/","https://sashabd.com/led-display/","false","false","0","text/html","LED Display Price in Bangladesh 2026","LED Display Price in Bangladesh 2026","https://sashabd.com/led-display/","noindex, follow","Products | Sasha Corporation","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/led-display/indoor/p1-25-indoor-led-display/","Page with redirect","2026-08-03","LEGACY URL","out/led-display/indoor/p1-25-indoor-led-display/index.html","301","https://sashabd.com/led-display/indoor/p1-25-indoor-led-display/ [301] -> https://sashabd.com/led-display/indoor-led/p1-25-indoor-led-display/ | https://sashabd.com/led-display/indoor-led/p1-25-indoor-led-display/ [200]","1","https://sashabd.com/led-display/indoor-led/p1-25-indoor-led-display/","200","true","index, follow","","https://sashabd.com/led-display/indoor-led/p1-25-indoor-led-display/","","false","false","0","text/html","P1.25 Indoor LED Module","P1.25 Indoor LED Display Module","","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","LED Display | Bangladesh","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/services/","Page with redirect","2026-08-03","LEGACY URL","out/services/index.html","301","https://sashabd.com/services/ [301] -> https://sashabd.com/services-support/ | https://sashabd.com/services-support/ [200]","1","https://sashabd.com/services-support/","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/services-support/","https://sashabd.com/services-support/","false","false","0","text/html","Our Services and Support | Sasha Corporation","Our Services and Support","https://sashabd.com/services-support/","noindex, follow","Sasha Corporation","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/control-systems/pa-system/240w-mixer-amplifier-100v-line-pa/","Page with redirect","2026-08-03","LEGACY URL","out/control-systems/pa-system/240w-mixer-amplifier-100v-line-pa/index.html","301","https://sashabd.com/control-systems/pa-system/240w-mixer-amplifier-100v-line-pa/ [301] -> https://sashabd.com/pa-system/240w-mixer-amplifier-100v-line-pa/ | https://sashabd.com/pa-system/240w-mixer-amplifier-100v-line-pa/ [200]","1","https://sashabd.com/pa-system/240w-mixer-amplifier-100v-line-pa/","200","true","index, follow","","https://sashabd.com/pa-system/240w-mixer-amplifier-100v-line-pa/","https://sashabd.com/pa-system/240w-mixer-amplifier-100v-line-pa/","false","false","0","text/html","240W Mixer Amplifier – 100V Line PA","240W Mixer Amplifier – 100V Line PA","https://sashabd.com/pa-system/240w-mixer-amplifier-100v-line-pa/","noindex, follow","Sasha Corporation","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/products/outdoor/","Page with redirect","2026-08-03","LEGACY URL","out/products/outdoor/index.html","301","https://sashabd.com/products/outdoor/ [301] -> https://sashabd.com/led-display/outdoor/ | https://sashabd.com/led-display/outdoor/ [200]","1","https://sashabd.com/led-display/outdoor/","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/led-display/outdoor/","https://sashabd.com/led-display/","false","false","0","text/html","Outdoor LED Display Price in Bangladesh | Advertising Screen","Outdoor LED Display Price in Bangladesh","https://sashabd.com/led-display/","noindex, follow","Products | Sasha Corporation","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/control-systems/pa-system/school-mosque-pa-rack-package-mixer-amp-paging-mic/","Page with redirect","2026-08-02","LEGACY URL","out/control-systems/pa-system/school-mosque-pa-rack-package-mixer-amp-paging-mic/index.html","301","https://sashabd.com/control-systems/pa-system/school-mosque-pa-rack-package-mixer-amp-paging-mic/ [301] -> https://sashabd.com/pa-system/school-mosque-pa-rack-package-mixer-amp-paging-mic/ | https://sashabd.com/pa-system/school-mosque-pa-rack-package-mixer-amp-paging-mic/ [200]","1","https://sashabd.com/pa-system/school-mosque-pa-rack-package-mixer-amp-paging-mic/","200","true","index, follow","","https://sashabd.com/pa-system/school-mosque-pa-rack-package-mixer-amp-paging-mic/","https://sashabd.com/pa-system/school-mosque-pa-rack-package-mixer-amp-paging-mic/","false","false","0","text/html","School &amp; Mosque PA Rack Package – Mixer Amp + Paging Mic","School &amp; Mosque PA Rack Package – Mixer Amp + Paging Mic","https://sashabd.com/pa-system/school-mosque-pa-rack-package-mixer-amp-paging-mic/","noindex, follow","Sasha Corporation","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/services-support","Page with redirect","2026-08-02","LEGACY URL","out/services-support/index.html","301","https://sashabd.com/services-support [301] -> https://sashabd.com/services-support/ | https://sashabd.com/services-support/ [200]","1","https://sashabd.com/services-support/","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/services-support/","https://sashabd.com/services-support/","false","false","0","text/html","Our Services and Support | Sasha Corporation","Our Services and Support","https://sashabd.com/services-support/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","Our Services and Support | Sasha Corporation","Our Services and Support","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/control-systems/pa-system/","Page with redirect","2026-08-02","LEGACY URL","out/control-systems/pa-system/index.html","301","https://sashabd.com/control-systems/pa-system/ [301] -> https://sashabd.com/pa-system/ | https://sashabd.com/pa-system/ [200]","1","https://sashabd.com/pa-system/","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/pa-system/","https://sashabd.com/pa-system/","false","false","0","text/html","PA System Price in Bangladesh 2026","PA System Price in Bangladesh 2026","https://sashabd.com/pa-system/","noindex, follow","Sasha Corporation","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/control-systems/turnstile-gate-system","Page with redirect","2026-08-02","LEGACY URL","out/control-systems/turnstile-gate-system/index.html","301","https://sashabd.com/control-systems/turnstile-gate-system [301] -> https://sashabd.com/control-systems/turnstile-gate-system/ | https://sashabd.com/control-systems/turnstile-gate-system/ [301] -> https://sashabd.com/turnstile-gate/ | https://sashabd.com/turnstile-gate/ [200]","2","https://sashabd.com/turnstile-gate/","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/turnstile-gate/","","false","false","0","text/html","Turnstile Gate Price in Bangladesh 2026","Turnstile Gate Price in Bangladesh 2026","","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","Sasha Corporation","","INTENTIONAL REDIRECT","DEPLOY CURRENT SOURCE; DIRECT LEGACY REDIRECT ALREADY PRECEDES SLASH NORMALIZATION","HIGH",""
"https://sashabd.com/turnstile-gate","Page with redirect","2026-08-02","LEGACY URL","out/turnstile-gate/index.html","301","https://sashabd.com/turnstile-gate [301] -> https://sashabd.com/turnstile-gate/ | https://sashabd.com/turnstile-gate/ [200]","1","https://sashabd.com/turnstile-gate/","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/turnstile-gate/","https://sashabd.com/turnstile-gate/","false","false","0","text/html","Turnstile Gate Price in Bangladesh 2026","Turnstile Gate Price in Bangladesh 2026","https://sashabd.com/turnstile-gate/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","Turnstile Gate Price in Bangladesh 2026","Turnstile Gate Price in Bangladesh 2026","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/control-systems/turnstile-gate-system/full-height-turnstile-gate-for-factory-restricted-entry/","Page with redirect","2026-08-01","LEGACY URL","out/control-systems/turnstile-gate-system/full-height-turnstile-gate-for-factory-restricted-entry/index.html","301","https://sashabd.com/control-systems/turnstile-gate-system/full-height-turnstile-gate-for-factory-restricted-entry/ [301] -> https://sashabd.com/turnstile-gate/full-height-turnstile-gate-for-factory-restricted-entry/ | https://sashabd.com/turnstile-gate/full-height-turnstile-gate-for-factory-restricted-entry/ [200]","1","https://sashabd.com/turnstile-gate/full-height-turnstile-gate-for-factory-restricted-entry/","200","true","index, follow","","https://sashabd.com/turnstile-gate/full-height-turnstile-gate-for-factory-restricted-entry/","https://sashabd.com/turnstile-gate/full-height-turnstile-gate-for-factory-restricted-entry/","false","false","0","text/html","DS-Q20 Turnstile Gate Advanced Access Control System","DS-Q20 Turnstile Gate Advanced Access Control System","https://sashabd.com/turnstile-gate/full-height-turnstile-gate-for-factory-restricted-entry/","noindex, follow","Sasha Corporation","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/control-systems/pa-system/analog-100v-line-pa-system-school-office/","Page with redirect","2026-08-01","LEGACY URL","out/control-systems/pa-system/analog-100v-line-pa-system-school-office/index.html","301","https://sashabd.com/control-systems/pa-system/analog-100v-line-pa-system-school-office/ [301] -> https://sashabd.com/pa-system/analog-100v-line-pa-system-school-office/ | https://sashabd.com/pa-system/analog-100v-line-pa-system-school-office/ [200]","1","https://sashabd.com/pa-system/analog-100v-line-pa-system-school-office/","200","true","index, follow","","https://sashabd.com/pa-system/analog-100v-line-pa-system-school-office/","https://sashabd.com/pa-system/analog-100v-line-pa-system-school-office/","false","false","0","text/html","Analog 100V Line PA System – School &amp; Office","Analog 100V Line PA System – School &amp; Office","https://sashabd.com/pa-system/analog-100v-line-pa-system-school-office/","noindex, follow","Sasha Corporation","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
